DATE (MM/DD/YYYY),HOUR-CST,Avg Global Horizontal [W/m^2],Avg Direct Normal [W/m^2],Avg Diffuse Horizontal [W/m^2],Avg Downwelling IR [W/m^2],Avg Pyrgeometer Net [W/m^2],Avg Global (stdev) [W/m^2],Avg Direct (stdev) [W/m^2],Avg Diffuse (stdev) [W/m^2],Avg IR (stdev) [W/m^2],Avg Net (stdev) [W/m^2],Avg CHP1 Temp [deg C],Avg CGR3 Temp [deg C],Avg CHP1 Temp (stdev) [deg C],Avg CGR3 Temp (stdev) [deg C],Avg CR1000 Temp [deg C],Avg CR1000 Battery [VDC]
9/13/2020,13,689.3362,1.8405,683.6386,453.8467,-69.7865,37.0968,0.0888,36.8284,0.7276,0.7319,37.2615,36.8422,0.0283,0.0467,40.6140,13.0708
9/13/2020,14,810.3607,1.9113,807.5158,456.7467,-69.8845,63.1200,0.0826,62.4914,1.6304,1.6708,37.1690,37.2820,0.0204,0.0408,40.6190,13.0573
9/13/2020,15,493.2797,1.1012,495.1160,458.6033,-63.9223,15.6372,0.0572,15.8194,0.4037,0.4021,37.0253,36.6757,0.0198,0.0339,41.2082,13.0475
9/13/2020,16,507.1031,0.9754,514.0675,454.3817,-48.1583,20.4967,0.0871,21.0292,0.4975,0.5203,33.8407,33.6427,0.0359,0.0521,39.7622,13.0723
9/13/2020,17,187.3029,0.0377,189.7302,445.7200,-29.0453,5.4253,0.0157,6.6297,0.3777,0.3815,29.5847,29.3442,0.0158,0.0171,35.5483,13.1245
9/13/2020,18,172.3266,-0.0447,176.9632,434.0300,-39.9600,4.5843,0.0581,4.9432,0.1987,0.1931,29.3373,29.2202,0.0145,0.0190,33.5597,13.1715
9/13/2020,19,27.5283,-0.2436,29.5809,430.1017,-39.8825,0.5131,0.0133,0.5696,0.1207,0.0797,28.9765,28.5778,0.0105,0.0108,32.8640,13.1973
9/13/2020,20,-1.8981,0.0000,-1.6562,420.0533,-42.3437,0.2520,0.0000,0.1586,0.1023,0.0697,27.5967,27.3538,0.0088,0.0083,31.5983,13.2272
9/13/2020,21,-1.6966,0.0000,-1.1514,418.5450,-39.4417,0.0260,0.0000,0.1062,0.0932,0.0801,26.8137,26.6355,0.0089,0.0055,30.5728,13.2503
9/13/2020,22,-1.7226,0.0000,-1.2652,414.7267,-41.2387,0.0855,0.0000,0.2019,0.1116,0.0955,26.4697,26.3022,0.0068,0.0062,29.9932,13.2553
9/13/2020,23,-1.6975,-0.0001,-1.1301,413.5417,-39.7328,0.0356,0.0008,0.1138,0.0991,0.0738,26.0247,25.8598,0.0072,0.0080,29.5123,13.2695
9/14/2020,0,-1.6957,0.0000,-1.1056,410.1250,-40.4280,0.0260,0.0000,0.0942,0.0935,0.0783,25.5800,25.4110,0.0061,0.0074,29.0727,13.2868
9/14/2020,1,-1.6912,0.0000,-1.0761,410.6217,-37.6110,0.0101,0.0000,0.0372,0.1511,0.1229,25.2033,25.0243,0.0044,0.0078,28.6890,13.2885
9/14/2020,2,-1.6901,-0.0002,-1.0713,417.0950,-30.9267,0.0067,0.0012,0.0186,0.2435,0.2248,25.1445,24.9897,0.0068,0.0077,28.4343,13.2917
9/14/2020,3,-1.6884,0.0000,-1.0631,415.2817,-32.9407,0.0000,0.0000,0.0015,0.1275,0.1094,25.1958,25.0233,0.0044,0.0069,28.3598,13.2898
9/14/2020,4,-1.6885,0.0000,-1.0661,414.3133,-31.8948,0.0007,0.0000,0.0132,0.1828,0.1701,24.8665,24.6902,0.0071,0.0068,28.0938,13.2943
9/14/2020,5,-1.6831,0.0000,-1.0627,422.4033,-21.8327,0.0169,0.0000,0.0000,0.3589,0.3447,24.5307,24.3593,0.0078,0.0063,27.8205,13.3080
9/14/2020,6,-2.2344,-0.0238,-1.7646,426.4617,-14.0306,0.1073,0.0197,0.0749,0.5503,0.5305,23.9602,23.7292,0.0114,0.0116,27.6978,12.2157
9/14/2020,7,4.1446,0.0000,4.5843,424.9450,-13.1915,0.1571,0.0000,0.1624,0.2757,0.2668,23.5278,23.3327,0.0083,0.0061,27.2670,12.0272
9/14/2020,8,71.9462,0.0000,72.6421,422.8567,-19.0646,0.5556,0.0000,0.5547,0.1879,0.1802,24.0477,23.9697,0.0081,0.0096,27.6253,12.9445
9/14/2020,9,181.6525,0.0030,181.5932,419.0417,-33.3263,0.6159,0.0092,0.6070,0.2245,0.1937,25.6132,25.7093,0.0131,0.0151,28.6193,13.0850
9/14/2020,10,215.0135,0.3803,215.9330,434.9917,-27.0877,1.2363,0.1148,1.2352,0.2228,0.2075,27.3292,27.3040,0.0127,0.0153,30.1050,13.1977
9/14/2020,11,280.8567,0.7275,281.2905,441.0617,-28.4953,4.3844,0.0305,4.3718,0.4156,0.4292,28.7608,28.5098,0.0118,0.0184,31.5830,13.2322
9/14/2020,12,273.6167,0.1069,274.3556,443.7800,-21.7757,3.5795,0.0453,3.5852,0.4052,0.3893,27.8997,27.8652,0.0177,0.0182,31.7060,13.2283
9/14/2020,13,545.6577,0.7170,545.2722,442.0667,-29.6662,9.0501,0.0510,9.0005,0.4298,0.4386,28.5978,28.8560,0.0302,0.0319,31.7103,13.2322
9/14/2020,14,510.5568,0.8207,511.0420,433.5300,-39.2965,5.4015,0.0313,7.5092,0.2689,0.3209,29.1527,29.0323,0.0174,0.0265,32.3312,13.2245
9/14/2020,15,530.6581,0.8714,533.3833,433.9717,-51.8663,3.3107,0.0305,4.2134,0.2845,0.3490,31.3487,31.0912,0.0162,0.0280,34.1950,13.1837
9/14/2020,16,415.1147,0.7066,419.9995,437.1783,-50.3525,3.8743,0.0352,4.0121,0.2448,0.2734,31.6718,31.3553,0.0148,0.0261,35.3975,13.1640
9/14/2020,17,249.3912,0.1327,253.9073,437.9567,-40.3933,4.8320,0.0505,4.0343,0.2852,0.2884,30.2667,29.9130,0.0118,0.0183,34.6288,13.1722
9/14/2020,18,109.4945,0.0000,110.5248,445.5800,-25.8855,1.3112,0.0000,1.3548,0.2833,0.2870,29.1857,28.8142,0.0103,0.0107,33.3065,13.2002
9/14/2020,19,7.5039,0.0000,7.9858,440.6850,-22.9610,0.2452,0.0000,0.2412,0.2302,0.2083,27.8548,27.5570,0.0095,0.0086,31.8488,13.2255
9/14/2020,20,-1.6876,0.0000,-1.0622,433.0333,-25.9068,0.0000,0.0000,0.0000,0.1460,0.1257,27.0358,26.7900,0.0080,0.0081,30.7358,13.2482
9/14/2020,21,-1.6878,0.0000,-1.0895,426.9333,-26.3602,0.0000,0.0000,0.0463,0.1243,0.0875,26.1225,25.8650,0.0094,0.0102,29.9062,13.2577
9/14/2020,22,-1.6881,0.0000,-1.0625,421.4183,-25.4100,0.0000,0.0000,0.0000,0.0955,0.0674,25.0335,24.7922,0.0079,0.0086,28.8308,13.2887
9/14/2020,23,-1.6884,0.0000,-1.0627,422.2417,-22.1607,0.0000,0.0000,0.0000,0.0911,0.0651,24.5948,24.3878,0.0059,0.0078,28.2408,13.2858
9/15/2020,0,-1.6963,0.0000,-1.0821,426.0800,-17.6448,0.0115,0.0000,0.0053,0.1497,0.1303,24.4475,24.2742,0.0096,0.0087,27.9100,13.2888
9/15/2020,1,-1.9524,-0.2652,-1.4832,431.4517,-11.3462,0.0867,0.0737,0.0132,0.1766,0.1648,24.3013,24.1173,0.0085,0.0065,27.6650,13.3110
9/15/2020,2,-1.6884,-0.0063,-1.1339,426.4667,-17.7527,0.0014,0.0129,0.0142,0.1468,0.1290,24.5190,24.3570,0.0058,0.0069,27.5653,13.3100
9/15/2020,3,-1.6885,0.0000,-1.0628,420.3733,-24.9965,0.0000,0.0000,0.0000,0.2006,0.1979,24.6988,24.5503,0.0094,0.0042,27.6098,13.3150
9/15/2020,4,-1.5980,0.0000,-1.0627,434.3000,-11.9459,0.1228,0.0000,0.0000,0.2372,0.2250,24.8440,24.6928,0.0082,0.0073,27.6855,13.3173
9/15/2020,5,-1.6837,0.0000,-1.0627,428.6833,-16.8830,0.0141,0.0000,0.0000,0.3201,0.3063,24.7672,24.5832,0.0081,0.0067,27.7427,13.3063
9/15/2020,6,-1.9704,0.0000,-1.5231,430.6850,-14.1218,0.1035,0.0000,0.0792,0.4733,0.4637,24.6297,24.4558,0.0066,0.0064,27.8548,12.2308
9/15/2020,7,17.1688,0.0000,16.8453,431.1233,-14.0768,0.4805,0.0000,0.4672,0.2724,0.2448,24.6653,24.5215,0.0067,0.0109,28.1900,12.0267
9/15/2020,8,147.2746,0.2010,143.6934,429.9900,-25.4067,4.1937,0.0879,3.8958,0.4296,0.4418,26.1470,26.2088,0.0138,0.0179,29.0145,12.9200
9/15/2020,9,404.2492,0.8769,394.5725,433.0800,-41.8493,13.1974,0.0773,12.5437,0.3208,0.3684,29.1750,29.3650,0.0233,0.0314,30.9685,13.0717
9/15/2020,10,461.2982,1.0281,456.3303,446.9717,-37.5187,13.7597,0.1014,13.3967,0.4009,0.4474,31.0073,30.8793,0.0220,0.0324,33.2577,13.1600
9/15/2020,11,640.3487,1.6517,634.5754,450.4367,-45.0332,32.6343,0.0725,31.9403,0.5767,0.5915,32.7237,32.5863,0.0281,0.0400,35.2217,13.1472
9/15/2020,12,591.0576,1.5059,588.2392,454.1417,-45.5962,63.1760,0.1127,62.5505,0.9053,0.9157,33.6025,33.2443,0.0251,0.0416,36.5158,13.1377
9/15/2020,13,730.8183,1.7279,728.1630,455.3883,-53.6207,87.3431,0.0784,87.1216,1.3180,1.1961,35.1742,34.6507,0.0368,0.0670,38.1057,13.1075
9/15/2020,14,411.6352,1.0514,412.6174,455.1200,-45.3413,33.3407,0.0809,33.2658,0.6706,0.6362,33.9782,33.3465,0.0261,0.0409,38.3145,13.1013
9/15/2020,15,76.0025,0.2183,77.2247,445.2650,-18.2628,1.0334,0.0655,1.0406,0.3990,0.4159,28.1687,27.4792,0.0454,0.0469,35.2025,13.1550
9/15/2020,16,20.6263,0.0038,21.3632,431.5417,-0.8383,0.2260,0.0100,0.2208,0.2148,0.2052,22.6260,22.3523,0.0094,0.0123,28.6462,13.2573
9/15/2020,17,51.7425,-0.0196,51.9270,434.7533,0.3246,0.3699,0.0173,0.3750,0.2037,0.1807,22.9317,22.7028,0.0107,0.0138,26.6983,13.2888
9/15/2020,18,39.0645,-0.0613,39.2544,438.2683,-1.2170,0.2491,0.0198,0.2370,0.0935,0.0636,24.0895,23.5607,0.0074,0.0083,26.9465,13.3025
9/15/2020,19,6.6777,0.0000,7.2595,437.8500,-2.1279,0.1517,0.0000,0.1542,0.1037,0.0835,24.1573,23.6435,0.0055,0.0065,27.4222,13.3097
9/15/2020,20,-1.6886,0.0000,-1.0628,438.1717,-3.0208,0.0000,0.0000,0.0000,0.1331,0.1264,24.2602,23.8470,0.0097,0.0024,27.4402,13.3140
9/15/2020,21,-1.6887,-0.0660,-1.0869,436.7600,-4.6309,0.0000,0.0206,0.0352,0.1196,0.1011,24.2560,23.8805,0.0064,0.0063,27.3652,13.3192
9/15/2020,22,-1.6887,-0.1579,-1.0629,437.3967,-4.4068,0.0000,0.0995,0.0008,0.0855,0.0619,24.2045,23.9498,0.0086,0.0074,27.3015,13.3210
9/15/2020,23,-1.6887,-0.0152,-1.0628,437.7783,-4.3333,0.0000,0.0423,0.0000,0.1113,0.0993,24.2085,24.0037,0.0064,0.0062,27.3052,13.3188
9/16/2020,0,-1.6726,0.0000,-1.0628,438.5333,-4.3316,0.0367,0.0000,0.0000,0.1856,0.1737,24.3523,24.1282,0.0081,0.0076,27.4045,13.3188
9/16/2020,1,-1.6887,0.0000,-1.1618,426.6433,-13.9742,0.0000,0.0000,0.1379,0.2157,0.2081,24.0037,23.7520,0.0071,0.0073,27.1615,13.2868
9/16/2020,2,-1.6888,-0.0012,-1.1089,419.7833,-18.4688,0.0007,0.0074,0.0868,0.1359,0.1144,23.5732,23.3523,0.0064,0.0086,26.7165,13.2333
9/16/2020,3,-1.6887,-0.0366,-1.0665,418.4183,-18.9473,0.0000,0.0745,0.0166,0.1219,0.1106,23.3843,23.2017,0.0083,0.0061,26.4935,13.2487
9/16/2020,4,-1.6887,-0.0019,-1.0875,417.0617,-20.0438,0.0000,0.0122,0.0427,0.1014,0.0881,23.3538,23.1603,0.0046,0.0043,26.3387,13.2905
9/16/2020,5,-1.6888,-0.0068,-1.0670,414.1183,-22.7883,0.0000,0.0173,0.0131,0.0980,0.0944,23.3062,23.1250,0.0108,0.0060,26.2087,13.3243
9/16/2020,6,-2.3105,-0.0072,-1.7036,412.6917,-23.9697,0.0089,0.0198,0.0073,0.1006,0.0750,23.2582,23.0840,0.0055,0.0079,26.4190,12.2130
9/16/2020,7,15.8685,-0.0038,14.9659,410.9567,-26.7165,0.7627,0.0125,0.6119,0.1313,0.1103,23.3527,23.2545,0.0085,0.0098,26.8083,12.0243
9/16/2020,8,123.3322,0.1183,119.1038,410.6783,-35.8078,1.6262,0.0345,1.5092,0.1881,0.1594,24.6277,24.7305,0.0138,0.0166,27.4285,12.9350
9/16/2020,9,254.1464,0.7175,250.2483,430.6800,-34.8883,0.9184,0.0294,0.8985,0.1789,0.1452,27.4875,27.8635,0.0180,0.0194,29.5397,13.0820
9/16/2020,10,471.3096,0.9054,463.9107,438.0817,-47.2307,6.9873,0.0486,6.7864,0.2913,0.3092,30.8102,31.0022,0.0262,0.0331,32.4593,13.1737
9/16/2020,11,651.3929,1.8659,643.1703,449.4067,-59.3898,6.9161,0.0824,6.7551,0.4136,0.4582,34.9268,34.6238,0.0217,0.0345,36.1888,13.1443
9/16/2020,12,662.4682,1.7019,657.7669,456.0867,-61.8148,8.8625,0.0802,8.7845,0.4876,0.5516,36.4898,35.9908,0.0247,0.0379,38.4920,13.1000
9/16/2020,13,890.1901,2.2260,888.5690,454.8700,-73.0088,19.2699,0.0940,21.4712,0.6852,0.7291,37.8007,37.4665,0.0266,0.0460,40.2920,13.0715
9/16/2020,14,710.9681,2.1319,713.8559,453.3050,-75.0080,49.0719,0.1394,49.3126,0.9200,0.8920,38.2305,37.5258,0.0358,0.0598,42.0547,13.0453
9/16/2020,15,835.0109,1.9832,843.2833,449.6833,-77.4877,3.4284,0.0908,3.4382,0.5569,0.6067,36.6258,37.3622,0.0287,0.0499,41.3520,13.0397
9/16/2020,16,655.0430,1.1628,666.2384,459.0617,-65.8995,15.8417,0.0957,16.2662,0.6413,0.6880,36.2968,37.0388,0.0312,0.0601,41.3560,13.0428
9/16/2020,17,275.0972,0.2558,281.1852,451.0250,-42.0523,19.1415,0.0667,19.9768,0.4621,0.5607,32.6737,32.2028,0.0293,0.0482,39.3382,13.0747
9/16/2020,18,149.7196,-0.6520,156.8355,430.9583,-49.3768,4.5319,0.0399,4.8476,0.2159,0.2168,30.4415,30.2260,0.0118,0.0257,35.6172,13.1287
9/16/2020,19,17.9921,-0.2385,19.8282,422.0617,-42.1928,0.6019,0.0209,0.6924,0.1631,0.1661,28.2008,27.6525,0.0163,0.0140,33.4377,13.1767
9/16/2020,20,-1.6915,0.0000,-1.0949,423.0133,-35.6693,0.0162,0.0000,0.0642,0.1643,0.1489,26.9868,26.7482,0.0078,0.0073,31.3862,13.2252
9/16/2020,21,-1.7013,0.0000,-1.1184,419.6350,-35.9425,0.0350,0.0000,0.0837,0.1537,0.1310,26.4332,26.2387,0.0065,0.0078,30.4805,13.2487
9/16/2020,22,-1.7769,0.0000,-1.3865,409.4200,-42.1580,0.1491,0.0000,0.2309,0.1376,0.1281,25.7795,25.5797,0.0073,0.0090,29.6990,13.2557
9/16/2020,23,-1.6930,0.0000,-1.0859,412.4883,-34.8783,0.0126,0.0000,0.0408,0.1510,0.1409,25.0290,24.8828,0.0086,0.0085,28.9412,13.2803
9/17/2020,0,-1.6981,-0.0002,-1.1226,404.5083,-40.2727,0.0272,0.0016,0.1087,0.0978,0.0783,24.6273,24.4498,0.0073,0.0073,28.3893,13.2893
9/17/2020,1,-1.6965,-0.0638,-1.0956,410.9100,-31.3973,0.0250,0.0594,0.0429,0.1680,0.1588,24.1952,24.0345,0.0091,0.0087,27.8808,13.2885
9/17/2020,2,-1.6884,-0.0006,-1.0628,419.9467,-23.6488,0.0000,0.0026,0.0008,0.1868,0.1740,24.3805,24.2502,0.0078,0.0059,27.8237,13.2995
9/17/2020,3,-1.6884,-0.0110,-1.0692,412.4717,-31.1182,0.0000,0.0186,0.0163,0.1710,0.1605,24.3888,24.2507,0.0104,0.0068,27.7475,13.3103
9/17/2020,4,-1.6827,0.0000,-1.0627,424.6283,-18.9518,0.0194,0.0000,0.0000,0.1169,0.0950,24.3732,24.2480,0.0080,0.0073,27.6122,13.3183
9/17/2020,5,-1.6885,0.0000,-1.0627,425.1983,-18.8010,0.0000,0.0000,0.0000,0.1192,0.0917,24.4698,24.3180,0.0061,0.0099,27.6487,13.3085
9/17/2020,6,-1.9214,0.0000,-1.3874,426.2017,-17.9978,0.1694,0.0000,0.1161,0.1769,0.1578,24.4860,24.3523,0.0061,0.0076,27.9345,12.2137
9/17/2020,7,28.0729,0.0027,26.2097,406.3100,-37.1932,0.5731,0.0044,0.5049,0.1447,0.1297,24.3212,24.2353,0.0101,0.0122,28.1217,12.0178
9/17/2020,8,208.5476,0.7189,192.8970,405.5683,-57.0828,0.9869,0.0196,0.9509,0.1886,0.2169,26.6787,27.3880,0.0214,0.0241,29.3605,12.9437
9/17/2020,9,413.5936,0.8760,394.7620,416.6250,-65.2245,3.5258,0.0370,3.4321,0.3386,0.3974,30.3255,30.4662,0.0214,0.0323,32.0980,13.0775
9/17/2020,10,370.0346,0.7772,365.6029,441.5933,-40.7803,9.2228,0.0244,8.9452,0.3432,0.3381,30.8845,30.5482,0.0173,0.0235,33.8552,13.1605
9/17/2020,11,365.2639,0.7752,363.2991,446.3517,-33.0848,3.5371,0.0152,3.4985,0.2388,0.2407,30.4690,30.0840,0.0152,0.0204,34.2170,13.1687
9/17/2020,12,611.3150,1.1490,605.9461,443.0850,-48.0618,40.6982,0.0845,40.2918,0.5849,0.5780,32.3877,31.9183,0.0224,0.0397,35.2833,13.1505
9/17/2020,13,877.7925,1.9437,876.3096,445.7600,-54.3563,66.9423,0.0896,66.9049,0.9878,1.0096,33.7523,33.3003,0.0337,0.0619,36.7862,13.1225
9/17/2020,14,55.0540,0.0644,54.2106,438.7833,-13.2385,2.5760,0.0765,2.5559,0.3609,0.3872,26.6243,25.6065,0.0537,0.0519,34.0382,13.1730
9/17/2020,15,39.8341,-0.7825,40.7701,431.0567,-0.1666,0.2873,0.0176,0.2895,0.1686,0.1331,22.7262,22.1558,0.0094,0.0131,27.7607,13.2733
9/17/2020,16,161.8792,-0.1719,162.7128,441.0133,2.0249,3.1706,0.0289,3.1854,0.2278,0.1972,23.7202,23.4762,0.0105,0.0179,26.8707,13.2920
9/17/2020,17,247.2101,0.4750,251.7213,446.9950,1.1698,26.4682,0.0541,27.5156,0.4665,0.3846,25.3153,24.6232,0.0162,0.0309,28.2020,13.2908
9/17/2020,18,32.6261,0.0275,32.9330,434.2017,-2.4479,0.5542,0.0200,0.5434,0.2042,0.1812,23.6562,23.0812,0.0131,0.0109,27.9030,13.2957
9/17/2020,19,1.5770,-0.0017,2.1808,429.0700,-2.2941,0.1317,0.0092,0.1179,0.1364,0.1072,22.4327,22.1807,0.0094,0.0092,26.0207,13.3195
9/17/2020,20,-1.1689,0.0000,-0.9539,427.0117,-0.7578,0.0612,0.0000,0.1135,0.1326,0.0992,21.8145,21.5623,0.0100,0.0107,25.1668,13.3375
9/17/2020,21,-1.0204,0.0000,-1.0488,421.4967,-4.5742,0.0187,0.0000,0.0341,0.1398,0.1166,21.5135,21.2693,0.0100,0.0112,24.6690,13.3493
9/17/2020,22,-1.5929,-0.0150,-1.0603,416.3067,-10.1557,0.0638,0.0337,0.0086,0.1050,0.0811,21.6267,21.3365,0.0052,0.0092,24.4948,13.3480
9/17/2020,23,-1.7048,-0.0074,-1.0164,413.8083,-12.4137,0.0225,0.0161,0.0434,0.1090,0.0846,21.6440,21.2967,0.0054,0.0089,24.4970,13.3493
9/18/2020,0,-1.7760,-0.0084,-1.1096,410.1117,-15.2717,0.1222,0.0324,0.0580,0.1059,0.0949,21.5040,21.1498,0.0087,0.0040,24.4783,13.3502
9/18/2020,1,-1.6925,-0.0058,-1.0664,411.1417,-14.8043,0.0088,0.0272,0.0095,0.1118,0.0996,21.6125,21.2488,0.0063,0.0071,24.3523,13.3572
9/18/2020,2,-1.6881,0.0000,-1.0632,418.7000,-7.8798,0.0066,0.0000,0.0000,0.1042,0.0757,21.7200,21.3567,0.0065,0.0096,24.5923,13.2907
9/18/2020,3,-1.6893,-0.0816,-1.0632,412.8467,-13.7199,0.0000,0.0822,0.0000,0.1930,0.1808,21.6932,21.3565,0.0057,0.0070,24.6847,13.2868
9/18/2020,4,-1.6893,-0.0491,-1.0632,402.8967,-25.4767,0.0000,0.0777,0.0000,0.1480,0.1302,21.9655,21.6667,0.0079,0.0088,24.7208,13.2797
9/18/2020,5,-1.6903,-0.1205,-1.0824,404.8600,-25.5433,0.0040,0.1224,0.0289,0.1787,0.1689,22.2352,22.0152,0.0073,0.0091,24.9152,13.2752
9/18/2020,6,-1.9988,-0.0004,-1.5293,412.2900,-18.9682,0.1656,0.0028,0.0410,0.1837,0.1685,22.3633,22.1625,0.0068,0.0088,25.3318,12.2125
9/18/2020,7,14.0199,-0.0028,14.0836,403.3800,-28.4962,0.3166,0.0103,0.3063,0.1858,0.1726,22.4300,22.2667,0.0051,0.0074,25.7192,12.0112
9/18/2020,8,91.2975,0.0027,88.7740,396.1517,-39.6692,1.2755,0.0039,1.2028,0.3601,0.3458,22.9213,22.9395,0.0103,0.0120,25.9695,12.9293
9/18/2020,9,387.1018,0.9880,370.8451,403.5483,-53.0043,19.1757,0.0448,18.2820,0.5625,0.5953,25.8357,26.3970,0.0269,0.0394,27.8143,13.0905
9/18/2020,10,568.5782,1.2083,553.5374,414.0450,-57.3253,54.8348,0.0716,53.0121,0.6749,0.6790,28.6790,28.7970,0.0307,0.0463,30.1145,13.1943
9/18/2020,11,733.8529,1.6397,719.4603,429.1000,-59.4823,128.9399,0.1198,125.9996,1.5270,1.4180,31.6192,31.5183,0.0368,0.0612,32.9187,13.2055
9/18/2020,12,714.4253,1.9060,706.6135,440.0667,-55.7098,140.8690,0.0980,139.2506,1.8744,1.6429,32.9682,32.6355,0.0337,0.0697,35.1630,13.1632
9/18/2020,13,693.8170,1.7192,690.9963,440.8417,-56.7093,104.8193,0.0847,104.7025,1.5734,1.5224,33.2027,32.9032,0.0383,0.0620,36.1605,13.1415
9/18/2020,14,699.4611,1.2162,709.3403,439.2350,-50.9328,43.6715,0.0671,44.0957,1.1877,1.1198,31.3603,31.7563,0.0415,0.0611,35.3755,13.1467
9/18/2020,15,583.8805,1.4870,589.7564,446.4383,-45.5077,34.6759,0.0808,35.1514,0.7781,0.7198,31.9677,31.9893,0.0483,0.0663,36.5233,13.1322
9/18/2020,16,147.7194,0.0100,148.9712,432.8100,-23.0495,1.5008,0.0093,1.5116,0.2151,0.2133,26.6783,26.2862,0.0089,0.0125,32.6877,13.2028
9/18/2020,17,201.3383,0.0055,206.6123,412.2250,-47.9845,13.1874,0.0121,13.7589,0.2918,0.2925,26.8633,26.9952,0.0133,0.0276,30.8742,13.2268
9/18/2020,18,52.9303,-0.0005,54.3426,415.8367,-40.7528,2.4372,0.0018,2.6075,0.1875,0.1960,26.6270,26.4055,0.0064,0.0120,30.7112,13.2448
9/18/2020,19,1.7379,0.2850,2.1478,430.7667,-15.4743,0.1517,0.0269,0.1572,0.4876,0.4675,25.0878,24.6737,0.0330,0.0360,29.7547,13.2577
9/18/2020,20,-1.2077,-0.2508,-0.6708,421.9367,-0.2215,0.0916,0.0547,0.0775,0.2353,0.1980,20.9775,20.5888,0.0204,0.0224,26.1520,13.3127
9/18/2020,21,-0.8796,0.0000,-0.2143,419.8883,-6.3381,0.1180,0.0000,0.0902,0.1543,0.1396,21.9775,21.2945,0.0122,0.0123,25.0618,13.3305
9/18/2020,22,-1.8184,-0.1092,-1.1043,422.4550,-7.9714,0.0584,0.0130,0.0651,0.1437,0.1188,22.4785,22.0193,0.0086,0.0090,25.6137,13.3320
9/18/2020,23,-1.7565,-0.0348,-1.1990,418.0167,-14.7097,0.0438,0.0310,0.0749,0.1693,0.1623,22.8065,22.4140,0.0092,0.0069,25.6767,13.3410
9/19/2020,0,-2.0701,-0.1227,-1.6811,407.3617,-24.4153,0.2125,0.0954,0.1091,0.1049,0.0813,22.5048,22.2520,0.0069,0.0070,25.6177,13.3473
9/19/2020,1,-2.2672,-0.2503,-1.7670,402.2817,-28.2825,0.1455,0.1452,0.0141,0.0871,0.0648,22.2483,22.0427,0.0065,0.0068,25.2315,13.3020
9/19/2020,2,-2.3482,-0.3576,-1.7708,395.6333,-33.5562,0.0379,0.0608,0.0041,0.1332,0.1144,22.0105,21.8080,0.0082,0.0096,24.8252,13.2713
9/19/2020,3,-2.3514,-0.3821,-1.7720,387.1367,-39.2483,0.0289,0.0000,0.0000,0.2181,0.2114,21.5732,21.3248,0.0081,0.0089,24.3732,13.2975
9/19/2020,4,-2.3326,-0.3814,-1.7721,360.5600,-60.6068,0.0604,0.0052,0.0008,0.2158,0.1987,20.5932,20.4185,0.0100,0.0099,23.8003,13.3250
9/19/2020,5,-2.1507,-0.3794,-1.6748,357.7950,-60.0832,0.1708,0.0115,0.0829,0.1347,0.1262,19.9540,19.8442,0.0105,0.0090,23.1603,13.3073
9/19/2020,6,-2.3298,-0.3786,-1.7302,360.5317,-55.5450,0.0113,0.0176,0.0229,0.1330,0.1262,19.6162,19.5290,0.0083,0.0060,23.0428,12.1893
9/19/2020,7,25.0870,-0.2464,22.3253,355.1967,-60.7368,0.4835,0.0186,0.4278,0.1317,0.1242,19.5058,19.5023,0.0094,0.0128,23.0937,11.9350
9/19/2020,8,200.0744,0.5923,183.0802,360.2750,-72.6373,1.0645,0.0354,1.0132,0.1721,0.1644,21.7343,22.4400,0.0178,0.0208,24.1917,12.9558
9/19/2020,9,425.7938,0.7671,403.5756,370.5517,-83.4958,1.1048,0.0081,1.1329,0.2508,0.2711,25.4337,25.9840,0.0224,0.0249,26.7417,13.1013
9/19/2020,10,633.6588,1.0264,613.5587,381.7900,-87.9550,1.0194,0.0956,0.9982,0.3194,0.3522,28.7935,28.5395,0.0177,0.0277,29.8775,13.1983
9/19/2020,11,796.7608,1.4828,775.2405,391.4383,-89.7600,3.8998,0.0573,6.2906,0.3878,0.4472,30.8638,30.3638,0.0193,0.0312,32.4372,13.2153
9/19/2020,12,890.4949,1.9141,872.9594,398.0900,-93.5033,2.1270,0.0801,8.6779,0.3881,0.4199,32.3500,31.9873,0.0198,0.0336,34.2998,13.1790
9/19/2020,13,900.7669,2.2819,903.7903,400.9183,-94.0450,21.1326,0.0446,21.2748,0.5918,0.6193,32.5778,32.5105,0.0204,0.0326,35.3805,13.1563
9/19/2020,14,871.4613,2.1849,880.8387,400.1750,-98.9700,16.6150,0.0929,16.8872,0.4924,0.5387,32.6363,33.1535,0.0174,0.0333,35.6938,13.1385
9/19/2020,15,760.1846,1.4254,770.6682,398.5350,-101.4733,3.1958,0.0699,3.1728,0.4061,0.4648,32.4542,33.2873,0.0188,0.0346,36.0753,13.1348
9/19/2020,16,576.8736,0.3910,593.8080,394.6683,-103.7733,1.5769,0.0444,6.0624,0.3214,0.3840,31.8798,33.0450,0.0124,0.0244,35.9580,13.1343
9/19/2020,17,373.8692,-0.0244,387.2896,393.4717,-100.3017,1.3755,0.0213,1.3847,0.2581,0.2915,31.1338,32.3273,0.0108,0.0221,35.5605,13.1397
9/19/2020,18,147.4656,-0.4478,146.8959,394.1817,-87.8377,3.0315,0.0229,7.7024,1.9600,1.9577,30.2022,30.4890,0.0111,0.0180,34.4937,13.1725
